数据年月,贸易伙伴编码,贸易伙伴名称,商品编码,商品名称,美元
202511,502,美国,8214,其他利口器（例如，理发推子、屠刀、砍骨刀、切肉刀、切菜刀、裁纸刀）；修指甲或修脚用具（包括指甲锉）,15296714.0
202511,502,美国,8215,餐匙、餐叉、长柄勺、漏勺、糕点夹、鱼刀、黄油刀、糖块夹及类似的厨房或餐桌用具,29193327.0
202511,502,美国,8301,贱金属制的锁（钥匙锁、数码锁及电动锁）；贱金属制带锁的扣环及扣环框架；上述锁的贱金属制钥匙,66821759.0
202511,502,美国,8302,用于家具、门窗、楼梯、百叶窗、车厢、鞍具、衣箱、盒子及类似品的贱金属附件及架座；贱金属制帽架、帽钩、托架及类似品；用贱金属作支架的小脚轮；贱金属制的自动闭门器,148535830.0
202511,502,美国,8303,装甲或加强的贱金属制保险箱、保险柜及保险库的门和带锁保险储存橱、钱箱、契约箱及类似品,14519323.0
202511,502,美国,8304,贱金属制的档案柜、卡片索引柜、文件盘、文件篮、笔盘、公章架及类似的办公用具，但品目9403的办公室家具除外,3846022.0
202511,502,美国,8305,活页夹、卷宗夹的贱金属附件、贱金属制的信夹、信角、文件夹、索引标签及类似的办公用品；贱金属制的成条钉书针（例如，供办公室、室内装饰或包装用）,4403893.0
202511,502,美国,8306,非电动的贱金属铃、钟、锣及类似品；贱金属雕塑像及其他装饰品；贱金属相框或画框及类似框架；贱金属镜子,44917881.0
202511,502,美国,8307,贱金属软管，不论是否有附件,9380756.0
202511,502,美国,8308,贱金属制的扣、钩、环、眼及类似品，用于衣着或衣着附件、鞋靴、珠宝首饰、手表、书籍、天篷、皮革制品、旅行用品、马具或其他制成品；贱金属制的管形铆钉及开口铆钉；贱金属制的珠子及亮晶片,7388139.0
202511,502,美国,8309,贱金属制的塞子、盖子（包括冠形瓶塞、螺口盖及倒水塞）、瓶帽、螺口塞、塞子帽、封志及其他包装用附件,6459077.0
202511,502,美国,8310,贱金属制的标志牌、铭牌、地名牌及类似品、号码、字母及类似标志，但品目9405的货品除外,6592601.0
202511,502,美国,8311,贱金属或硬质合金制的丝、条、管、板、电极及类似品，以焊剂涂面或以焊剂为芯，用于焊接或沉积金属、硬质合金；贱金属粉粘聚而成的丝或条，供金属喷镀用,1092653.0
202511,502,美国,8402,蒸汽锅炉（能产生低压水蒸气的集中供暖用的热水锅炉除外）；过热水锅炉,1854360.0
202511,502,美国,8403,集中供暖用的热水锅炉，但品目8402的货品除外,2484124.0
202511,502,美国,8404,品目8402或8403所列锅炉的辅助设备（例如，节热器、过热器、除灰器、气体回收器）；水蒸气或其他蒸汽动力装置的冷凝器,334675.0
202511,502,美国,8405,煤气发生器，不论有无净化器；乙炔发生器及类似水解气体发生器，不论有无净化器,205846.0
202511,502,美国,8406,汽轮机,461613.0
202511,502,美国,8407,点燃往复式或旋转式活塞内燃发动机,15667882.0
202511,502,美国,8408,压燃式活塞内燃发动机（柴油或半柴油发动机）,3151754.0
202511,502,美国,8409,专用于或主要用于品目8407或8408所列发动机的零件,139184657.0
202511,502,美国,8410,水轮机、水轮及其调节器,420335.0
202511,502,美国,8411,涡轮喷气发动机，涡轮螺桨发动机及其他燃气轮机,79812609.0
202511,502,美国,8412,其他发动机及动力装置,43369372.0
202511,502,美国,8413,液体泵，不论是否装有计量装置；液体提升机,135494627.0
202511,502,美国,8414,空气泵或真空泵、空气及其他气体压缩机、风机、风扇；装有风扇的通风罩或循环气罩，不论是否装有过滤器；气密生物安全柜，不论是否装有过滤器,254969950.0
202511,502,美国,8415,空气调节器，装有电扇及调温、调湿装置，包括不能单独调湿的空调器,89954913.0
202511,502,美国,8416,使用液体燃料、粉状固体燃料或气体燃料的炉用燃料器；机械加煤机，包括其机械炉箅、机械除灰器及类似装置,1043581.0
202511,502,美国,8417,非电热工业或实验室用炉及烘箱，包括焚烧炉,4989062.0
202511,502,美国,8418,电气或非电气的冷藏箱、冷冻箱及其他制冷设备；热泵，但品目8415的空气调节器除外,180000911.0
202511,502,美国,8419,利用温度变化处理材料的机器、装置及类似的实验室设备，例如，加热、烹煮、烘炒、蒸馏、精馏、消毒、灭菌、汽蒸、干燥、蒸发、气化、冷凝、冷却的机器设备，不论是否电热除外；非电热的快速热水器或贮备式热水器,69392563.0
202511,502,美国,8420,砑光机或其他滚压机器及其滚筒，但加工金属或玻璃的除外,1139878.0
202511,502,美国,8421,离心机，包括离心干燥剂；液体或气体的过滤、净化机器及装置,130802214.0
202511,502,美国,8422,洗碟机；瓶子及其他容器的洗涤或干燥机器；瓶、罐、箱、袋或其他容器装填、封口、密封、贴标签的机器；瓶、罐、管、筒或类似容器的包封机器；其他包装或打包机器（包括热缩包装机器）；饮料充气机,34051206.0
202511,502,美国,8423,衡器（感量≤50mg的天平除外），包括计数或检验用的衡器；衡器用的各种砝码砝码、秤砣,25742818.0
202511,502,美国,8424,液体或粉末的喷射、散布或喷雾的机械器具（不论是否手工操作）；灭火器，不论是否装药；喷枪及类似器具；喷汽机、喷砂机及类似的喷射机器,78086747.0
202511,502,美国,8425,滑车及提升机，但倒卸式提升机除外；卷扬机及绞盘；千斤顶,45893248.0
202511,502,美国,8426,船用桅杆式起重机；起重机，包括缆式起重机；移动式吊运架、跨运车及装有起重机的工作车,60909107.0
202511,502,美国,8427,叉车；其他装有升降或搬运装置的工作车,33774277.0
202511,502,美国,8428,其他升降、搬运、装卸机械（例如，升降机、自动梯、输送机、缆车）,38899047.0
202511,502,美国,8429,机动推土机、侧铲推土机、筑路机、平地机、铲运机、机械铲、挖掘机、机铲装载机、捣固机械及压路机,49526723.0
202511,502,美国,8430,泥土、矿物或矿石的运送、平整、铲运、挖掘、捣固、压实、开采或钻探机械；打桩机及拔桩机；扫雪机及吹雪机,12926841.0
202511,502,美国,8431,专用于或主要用于品目8425至8430所列机械的零件,180395347.0
202511,502,美国,8432,农业、园林及林业用整地或耕作机械；草坪及运动场地滚压机,14192237.0
202511,502,美国,8433,收割机、脱粒机，包括草料打包机；割草机；蛋类、水果或其他农产品的清洁、分选、分级机器，但品目8437的机器除外,51762314.0
202511,502,美国,8434,挤奶机及乳品加工机器,663691.0
202511,502,美国,8435,制酒、制果汁或制类似饮料用的压榨机、轧碎机及类似机器,910126.0
202511,502,美国,8436,农业、园艺、林业、家禽饲养业或养蜂业用的其他机器，包括装有机械或热力装置的催芽设备；家禽孵卵器及育雏器,7088784.0
202511,502,美国,8437,种子、谷物或干豆的清洁、分选或分级机器；谷物磨粉业加工机器或谷物、干豆加工机器，但农业用机器除外,1480610.0
202511,502,美国,8438,本章其他品目未列名的食品、饮料工业用的生产或加工机器，但提取、加工动物油脂、植物固定油脂或微生物油脂的机器除外,12726461.0
202511,502,美国,8439,纤维素纸浆、纸及纸板的制造或整理机器,2457993.0
202511,502,美国,8440,书本装订机器，包括锁线订书机,325877.0
202511,502,美国,8441,其他制造纸浆制品、纸制品或纸板制品的机器，包括各种切纸机,5675774.0
202511,502,美国,8442,制印刷版（片）、滚筒及其他印刷部件用的机器、器具及设备（品目84.56至84.65的机器除外）；印刷用版（片）、滚筒及其他印刷部件；制成供印刷用（例如，刨平、压纹或抛光）的板（片）、滚筒及石板,570853.0
202511,502,美国,8443,用品目8442的印刷用版（片）、滚筒及其他印刷部件进行印刷的机器；其他打印机、复印机及传真机，不论是否组合式；上述机器的零件及附件,117251723.0
202511,502,美国,8444,化学纺织纤维挤压、拉伸、变形或切割机器,53887.0
202511,502,美国,8445,纺织纤维的预处理机器；纺纱机、并线机、加捻机及其他生产纺织纱线的机器；摇纱机、络纱机（包括卷纬机）及品目8446或8447机器用的纺织纱线预处理机器,154630.0
202511,502,美国,8446,织机,122447.0
202511,502,美国,8447,针织机、缝编机及制粗松螺旋花线、网眼薄纱、花边、刺绣品、装饰带、编织带或网的机器及簇绒机,3957226.0
202511,502,美国,8448,品目8444、8445、8446或8447所列机器的辅助机器（例如，多臂机、提花机、自停装置及换梭装置）；专用于或主要用于品目8444、8445、8446或8447所列机器的零件、附件（例如，锭子、锭壳、钢丝针布、梳、喷丝头、梭子、综丝、综框、针织机用针）,1352608.0
202511,502,美国,8449,成匹、成形的毡呢或无纺织物制造或整理机器，包括制毡呢帽机器；帽模,288815.0
202511,502,美国,8450,家用型或洗衣房用洗衣机，包括洗涤干燥两用机,30081930.0
202511,502,美国,8451,纱线、织物及纺织制品的洗涤、清洁、绞拧、干燥、熨烫、挤压（包括熔压）、漂白、染色、上浆、整理、涂布或浸渍机器（品目8450的机器除外）；列诺伦（亚麻油地毡）及类似铺地制品的布基或其他底布地浆料涂布机器；纺织物的卷绕、退绕、折叠、剪切或剪齿边机器,7794822.0
202511,502,美国,8452,缝纫机，但品目8440的锁线订书机除外；缝纫机专用的特制家具、底座及罩盖；缝纫机针,4623481.0
202511,502,美国,8453,生皮、皮革的处理、鞣制或加工机器；鞋靴、毛皮及其他皮革制品的制作或修理机器，但缝纫机除外,562342.0
202511,502,美国,8454,金属冶炼及铸造用的转炉、浇包、锭模及铸造机,3646158.0
202511,502,美国,8455,金属轧机及其轧辊,3593597.0
202511,502,美国,8456,用激光、其他光、光子束、超声波、放电、电化学法、电子束、离子束或等离子弧处理各种材料的加工机床；水射流切割机,32316498.0
202511,502,美国,8457,加工金属的加工中心、单工位组合机床及多工位组合机床,63735.0
202511,502,美国,8458,切削金属的车床（包括车削中心）,1317573.0
202511,502,美国,8459,切削金属的钻床、镗床、铣床、攻丝机床（包括直线移动式动力头机床），但品目8458的车床（包括车削中心）除外,1556514.0
202511,502,美国,8460,用磨石、磨料或抛光材料对金属或金属陶瓷进行去毛刺、刃磨、磨削、珩磨、研磨、抛光或其他精加工的机床，但品目8461的切齿机、齿轮磨床或齿轮精加工机床除外,2069044.0
202511,502,美国,8461,切削金属或金属陶瓷的刨床、牛头刨床、插床、拉床、切齿机、齿轮磨床或齿轮精加工机床、锯末、切断机及未列名的切削机床,2861148.0
202511,502,美国,8462,加工金属的锻造、锻锤或模锻（但轧机除外）机床（包括压力机）；加工金属的弯曲、折叠、矫直、矫平、剪切、冲孔、开槽或步冲机床（包括压力机、纵剪线及定尺剪切线，但拉拔机除外）；其他加工金属或硬质合金的压力机,11359659.0
202511,502,美国,8463,金属或金属陶瓷的其他非切削加工机床,1010696.0
202511,502,美国,8464,石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床,4561677.0
202511,502,美国,8465,木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料的加工机床（包括用打钉或打U形钉、胶粘或其他方法组合前述材料的机器）,20191383.0
202511,502,美国,8466,专用于或主要用于品目84.56至84.65所列机器的零件、附件，包括工件或工具的夹具、自启板牙切头、分度头及其他专用于机器的附件；各种手提工具的工具夹具,15689113.0
202511,502,美国,8467,手提式风动或液压工具及本身有电动或非电动动力装置的手提式工具,194564155.0
202511,502,美国,8468,焊接机器及装置，不论是否兼有切割功能，但品目8515的货品除外；气体加温表面回火机器及装置,5652928.0
202511,502,美国,8470,计算机器及具有计算功能的袖珍式数据记录、重现及显示机器；装有计算装置的会计计算机、邮资盖戳机、售票机及类似机器；现金出纳机,12317930.0
202511,502,美国,8471,自动数据处理设备及其部件；其他品目未列名的磁性或光学阅读机、将数据以代码形式转录到数据记录媒体的机器及处理这些数据的机器,1219821369.0
202511,502,美国,8472,其他办公室用机器（例如，胶版复印机、油印机、地址机写机、自动付钞机、硬币分类、计数及包装机、削铅笔机、打洞机或订书机）,8601173.0
202511,502,美国,8473,专用于或主要用于品目84.70至84.72所列机器的零件、附件（罩套、提箱及类似品除外）,469894950.0
202511,502,美国,8474,泥土、石料、矿石或其他固体（包括粉状、浆状）矿物质的分类、筛选、分离、洗涤、破碎、磨粉、混合或搅拌机器；固体矿物燃料、陶瓷胚泥、未硬化水泥、石膏材料或其他粉状，浆状矿产品的粘聚或成型机器；铸造用砂模的成型机器,15470533.0
202511,502,美国,8475,白炽灯泡、灯管、放电灯管、电子管、闪光灯泡及类似品的封装机器；玻璃或玻璃制品的制造或热加工机器,2145341.0
202511,502,美国,8476,自动售货机（例如，出售邮票、香烟、食品或饮料的机器），包括钱币兑换机,8218553.0
202511,502,美国,8477,本章其他品目未列名的橡胶或塑料及其产品的加工机器,14997992.0
202511,502,美国,8478,本章其他品目未列名的烟草加工及制作机器,355269.0
202511,502,美国,8479,本章其他品目未列名的具有独立功能的机器及机械器具,186333919.0
202511,502,美国,8480,金属铸造用型箱；型模底板；阳模；金属用型模（锭模除外）、硬质合金、玻璃、矿物材料、橡胶或塑料用型模,39228610.0
202511,502,美国,8481,用于管道、锅炉、罐、桶或类似品的龙头、旋塞、阀门及类似装置，包括减压阀及恒温控制阀,279897540.0
202511,502,美国,8482,滚动轴承,38215732.0
202511,502,美国,8483,传动轴（包括凸轮轴及曲柄轴）及曲柄；轴承座及滑动轴承；齿轮及齿轮传动装置；滚珠或滚子螺杆传动装置；齿轮箱及其他变速装置，包括扭矩变换器；飞轮及滑轮，包括滑轮组；离合器及连轴器（包括万向节）,123196327.0
202511,502,美国,8484,密封垫或类似接合衬垫，用金属片与其他材料制成或用双层或多层金属片制成；成套或各种不用材料的密封垫或类似接合衬垫，装于袋、套或类似包装内；机械密封件,7009116.0
202511,502,美国,8485,增材制造设备,78693952.0
202511,502,美国,8486,专用于或主要用于制造半导体单晶柱或晶圆、半导体器件、集成电路或平板显示器的机器及装置；本章注释11（3）规定的机器及装置；零件及附件,29144925.0
202511,502,美国,8487,本章其他品目未列名的机器零件，不具有电气接插件、绝缘体、线圈、触点或其他电气器材特征的,3760148.0
202511,502,美国,8501,电动机及发电机（不包括发电机组）,112525045.0
202511,502,美国,8502,发电机组及旋转式变流机,22749209.0
202511,502,美国,8503,专用于或主要用于品目8501或8502所列机器的零件,59736537.0
202511,502,美国,8504,变压器、静止式变流器（例如整流器）及电感器,367849682.0
202511,502,美国,8505,电磁铁；永磁铁及磁化后准备制永磁铁的物品；电磁铁或永磁铁卡盘、夹具及类似的工具夹具；电磁联轴节、离合器及制动器；电磁起重吸盘,38431756.0
202511,502,美国,8506,原电池及原电池组,19282168.0
202511,502,美国,8507,蓄电池，包括隔板，不论是否矩形（包括正方形）,1076215303.0
202511,502,美国,8508,真空吸尘器,62648359.0
202511,502,美国,8509,家用电动器具，品目8508的真空吸尘器除外,177343634.0
202511,502,美国,8510,电动剃须刀、电动毛发推剪及电动脱毛器,27758109.0
202511,502,美国,8511,点燃式或压燃式内燃发动机用的电点火及电启动装置（例如，点火磁电机、永磁直流发电机、点火线圈、火花塞、电热塞及启动电机）；附属于上述内燃发动机的发电机（例如，直流发电机、交流发电机）及断流器,51098633.0
202511,502,美国,8512,自行车或机动车辆用的电气照明或信号装置（品目8539的物品除外）、电动风挡刮水器、除霜器及去雾器,91925727.0
202511,502,美国,8513,"自供能源(例如,使用干电池、蓄电池、永磁发电机)的手提式电灯，但品目85.12的照明装置除外",43947142.0
202511,502,美国,8514,工业或实验室用电炉及电烘箱（包括通过感应或介质损耗工作的）；工业或实验室用其他通过感应或介质损耗对材料进行热处理的设备,10881502.0
202511,502,美国,8515,电气（包括电热气体）、激光、其他光、光子束、超声波、电子束、磁脉冲或等离子弧焊接机器及装置，不论是否兼有切割功能；用于热喷金属或金属陶瓷的电气机器及装置,21676840.0
202511,502,美国,8516,电热的快速热水器、储存式热水器、浸入式液体加热器；电气空间加热器及土壤加热器；电热的理发器具（例如，电吹风机、电卷发机、电热发钳）及干手器；电熨斗；其他家用电热器具；加热电阻器，但品目8545的货品除外,482044479.0
202511,502,美国,8517,电话机，包括用于蜂窝网络或其他无线网络的智能手机及其他电话机；其他发送或接收声音、图像或其他数据用的设备，包括有线或无线网络（例如，局域网或广域网）的通信设备，品目8443、8525、8527或8528的发送或接收设备除外,4067152946.0
202511,502,美国,8518,传声器（麦克风）及其座架；扬声器，不论是否装成音箱；耳机、耳塞，不论是否装有传声器，用传声器及一个或多个扬声器组成的组合机；音频扩大器；电器扩音机组,175773573.0
202511,502,美国,8519,声音录制或重放设备,17167646.0
202511,502,美国,8521,视频信号录制或重放设备，不论是否装有高频调节器,20097042.0
202511,502,美国,8522,专用于或主要用于品目8519或8521所列设备的零件、附件,2248316.0
202511,502,美国,8523,录制声音或其他信息用的圆盘、磁带、固态非易失性数据存储器件、“智能卡”及其他媒体，不论是否已录制，包括供复制圆盘用的母片及母带，但不包括第37章的产品,34064167.0
202511,502,美国,8524,平板显示模组，不论是否装有触摸屏,103209293.0
202511,502,美国,8525,无线电广播、电视发送设备，不论是否装有接收装置或声音的录制、重放装置；电视摄像机、数字照相机及视频摄录一体机,139874844.0
202511,502,美国,8526,雷达设备、无线电导航设备及无线电遥控设备,24426525.0
202511,502,美国,8527,无线电广播接收设备，不论是否与声音的录制、重放装置或时钟组合在同一机壳内,19693940.0
202511,502,美国,8528,监视器及投影机，未装电视接收装置；电视接收装置，不论是否装有无线电收音装置或声音、图像的录制或重放装置,242507478.0
202511,502,美国,8529,专用于或主要用于品目8524至8528所列装置或设备的零件,80006907.0
202511,502,美国,8530,铁道、电车道、道路或内河航道、停车场、港口或机场用的电气信号、安全或交通管理设备（品目8608的货品除外）,1953493.0
202511,502,美国,8531,电气音响或视觉信号装置（例如，电铃、电笛、显示板、防盗或防火报警器），但品目8512或8530的货品除外,48653192.0
202511,502,美国,8532,固定、可变或可调（微调）电容器,13029660.0
202511,502,美国,8533,电阻器（包括变阻器及电位器），但加热电阻器除外,8614739.0
202511,502,美国,8534,印刷电路,70270249.0
202511,502,美国,8535,电路开关、保护或连接用的电气装置（例如，开关、熔断器、避雷器、电压限幅器、电涌抑制器、插头及其他连接器、接线盒），用于电压＞1000V的线路,5929240.0
202511,502,美国,8536,电路开关、保护或连接用的电气装置（例如，开关、继电器、熔断器、电涌抑制器、插头、插座、灯座及其他连接器、接线盒），用于电压≤1000V的线路；光导纤维、光导纤维束或光缆用连接器,201520420.0
202511,502,美国,8537,用于电气控制或电力分配的盘、板、台、柜及其他基座，装有两个或多个品目8535或8536所列的装置，包括装有第90章所列仪器或装置，以及数控装置，但品目8517的交换机除外,86704519.0
202511,502,美国,8538,专用于或主要用于品目8535、8536或8537所列装置的零件,72042293.0
202511,502,美国,8539,白炽灯泡、放电灯管，包括封闭式聚光灯及紫外线灯管或红外线灯泡；弧光灯；发光二极管（LED）光源,81430207.0
202511,502,美国,8540,热电子管、冷阴极管或光阴极管（例如，真空管或充气管、汞弧整流管、阴极射线管、电视摄像管）,547423.0
202511,502,美国,8541,半导体器件（例如，二极管、晶体管，半导体基换能器）；光敏半导体器件，包括不论是否装在组件内或组装成块的光电池；发光二极管（LED），不论是否与其他发光二极管（LED）组装；已装配的压电晶体,67657014.0
202511,502,美国,8542,集成电路,263330412.0
202511,502,美国,8543,本章其他品目未列名的具有独立功能的电气设备及装置,314311141.0
202511,502,美国,8544,绝缘(包括漆包或阳极化处理)电线、电缆(包括同轴电缆)及其他绝缘电导体，不论是否有接头;由多根具有独立保护套的光纤组成的光缆，不论是否与电导体装配或装有接头,402829270.0
202511,502,美国,8545,碳电极、碳刷、灯碳棒、电池碳棒及电气设备用的其他石墨或碳精制品，不论是否带金属,2643739.0
202511,502,美国,8546,各种材料制的绝缘子,13914516.0
202511,502,美国,8547,电气机器、器具或设备用的绝缘配件，除了为装配需要而在模制时装入的小金属零件（例如螺纹孔）以外，全部用绝缘材料制成，但品目8546的绝缘子除外；内衬绝缘材料的贱金属制线路导管及其接头,16586347.0
202511,502,美国,8548,机器或设备的本章其他品目未列名的电气零件,5377697.0
202511,502,美国,8605,铁道或电车道用的非机动客车；行李车、邮政车和其他铁道或电车道用的非机动特殊用途车辆（品目8604的货品除外）,39307.0
202511,502,美国,8607,铁道或电车道用的机车或其他车辆的零件,12170153.0
202511,502,美国,8608,铁道或电车道轨道固定装置及附件；供铁路、电车道、道路、内河航道、停车设施、港口装置或机场用的机械（包括电动机械）信号、安全或交通管理设备；上述货品的零件,937546.0
202511,502,美国,8609,集装箱（包括运输液体的集装箱），经特殊设计、装备是用于各种运输方式,129383561.0
202511,502,美国,8701,牵引车、拖拉机（品目8709的牵引车除外）,710579.0
202511,502,美国,8703,主要用于载人的机动车辆（品目8702的货品除外），包括旅行小客车及赛车,301801495.0
202511,502,美国,8704,货运机动车辆,372185.0
202511,502,美国,8705,特殊用途的机动车辆（例如，抢修车、起重车、救火车、混凝土搅拌车、道路清洁车、喷洒车、流动工场车及流动放射线检查车），但主要用于载人或运货的车辆除外,188816.0
202511,502,美国,8707,机动车辆的车身（包括驾驶室），品目8701至8705所列车辆用,311670.0
202511,502,美国,8708,机动车的零件、附件，品目8701至8705所列车辆用,750886783.0
202511,502,美国,8709,短距离运输货物的机动车辆，为装有提升或搬运设备，用于工厂、仓库、码头或机场；火车站台上用的牵引车；上述车辆的零件,1743176.0
202511,502,美国,8711,摩托车（包括机器脚踏两用车）及装有辅助动力装置的脚踏车，不论有无边车；边车,141892385.0
202511,502,美国,8712,自行车等非机动脚踏车（包括运货三轮车）,18708465.0
202511,502,美国,8713,残疾人用车，不论是否机动或其他机械驱动,36165660.0
202511,502,美国,8714,零件、附件，品目8711至8713所列车辆用,43092043.0
202511,502,美国,8715,婴孩车及其零件,31667003.0
202511,502,美国,8716,挂车及半挂车或其他非机械驱动车辆及其零件,76063449.0
202511,502,美国,8801,气球及飞艇；滑翔机、悬挂滑翔机及其他无动力航空器,700.0
202511,502,美国,8802,其他航空器(例如，直升机、飞机)，品目88.06的无人驾驶航空器除外；航天器(包括卫星)及运载工具，亚轨道运载工具,9271684.0
202511,502,美国,8804,降落伞（包括可操纵降落伞及滑翔降落伞）、旋翼降落伞及其零件、附件,93397.0
202511,502,美国,8805,航空器的发射装置、甲板停机装置或类似装置和地面飞行训练器及其零件,15175.0
202511,502,美国,8806,无人驾驶航空器,26092344.0
202511,502,美国,8807,品目88.01、88.02或88.06所列货品的零件,46642158.0
202511,502,美国,8903,娱乐或运动用快艇及其他船舶；划艇及轻舟,6262031.0
202511,502,美国,8905,灯船、消防船、挖泥船、起重船及其他不以航行为主要功能的船舶；浮船坞；浮动或潜水时钻探或生产平台,5348.0
202511,502,美国,8907,其他浮动结构体（例如，筏、柜、潜水箱、浮码头、浮筒及航标）,643687.0
202511,502,美国,9001,光导纤维及光导纤维束；光缆，但品目8544的货品除外；偏振材料制的片及板；未装配的各种材料制透镜（包括隐形眼镜片）、棱镜、反射镜及其他光学元件，但未经光学加工的玻璃制上述元件除外,21478676.0
202511,502,美国,9002,已装配的各种材料制透镜、棱镜、反射镜及其他光学元件，作为仪器或装置的零件、附件，但未经光学加工的玻璃制上述元件除外,22299245.0
202511,502,美国,9003,眼镜架及其零件,19430802.0
202511,502,美国,9004,矫正视力、保护眼睛或其他用途的眼镜、挡风镜及类似品,78245748.0
202511,502,美国,9005,双筒望远镜、单筒望远镜、其他光学望远镜及其座架；其他天文仪器及其座架，但不包括射电天文仪器,19693557.0
202511,502,美国,9006,照相机（电影摄影机除外）；照相闪光灯装置及闪光灯泡，但品目8539的放电灯泡除外,11477707.0
202511,502,美国,9007,电影摄影机、放映机，不论是否带有声音的录制或重放装置,2185254.0
202511,502,美国,9008,影像投影仪，但电影用除外；照片（电影片除外）放大机及缩片机,5675997.0
202511,502,美国,9010,本章其他品目未列名的照相（包括电影）洗印用装置及设备；负片显示器；银幕及其他投影屏幕,3713514.0
202511,502,美国,9011,复式光学显微镜，包括用于显微照相、显微电影摄影及显微投影的,4700240.0
202511,502,美国,9012,显微镜，但光学显微镜除外；衍射设备,538918.0
202511,502,美国,9013,激光器、但激光二极管除外；本章其他品目未列名的光学仪器及器具,32979259.0
202511,502,美国,9014,定向罗盘；其他导航仪器及装置,982190.0
202511,502,美国,9015,大地测量（包括摄影测量）、水道测量、海洋、水文、气象或地球地理用仪器及装置，不包括罗盘；测距仪,21403300.0
202511,502,美国,9016,感量≤50毫克的天平，不论是否带有砝码,1465839.0
202511,502,美国,9017,绘图、画线或数学计算仪器及器具（例如，绘图机、比例缩放仪、分度规、绘图工具、计算尺及盘式计算器）；本章其他品目未列名的手用测量长度的器具（例如，量尺、量带、千分尺及卡尺）,10223246.0
202511,502,美国,9018,医疗、外科、牙科或兽医用仪器及器具，包括闪烁扫描装置、其他电气医疗装置及视力检查仪器,195602779.0
202511,502,美国,9019,机械疗法器具；按摩器具；心理功能测验装置；臭氧治疗器；氧气治疗器、喷雾治疗器、人工呼吸器及其他治疗用呼吸器具,140809324.0
202511,502,美国,9020,其他呼吸器具及防毒面具，但不包括既无机械零件又无可互换过滤器的防护面具,751440.0
202511,502,美国,9021,矫形器具，包括支具、外科手术带、氙气带；甲板及其他骨拆用具；人造的人体部分；助听器及为弥补生理缺陷或残疾而穿戴、携带或植入人体内的其他器具,72856716.0
202511,502,美国,9022,X射线或α射线、β射线、γ射线或其他离子射线的应用设备，不论是否用于医疗、外科、牙科或兽医，包括射线照相及射线治疗设备，X射线管及其他X射线发生器、高压发生器、控制板及控制台、荧光屏、检查或治疗用的桌、椅及类似品,26466902.0
202511,502,美国,9023,专供示范（例如，教学或展览）而无其他用途的仪器、装置及模型,10602916.0
202511,502,美国,9024,各种材料（例如，金属、木材、纺织材料、纸张、塑料）的硬度、强度、压缩性、弹性或其他机械性能的试验机器及器具,1130604.0
202511,502,美国,9025,记录式或非纪录式的液体比重计及类似的浮子式仪器、温度计、高温计、气压计、湿度计、干湿球温度计及其组合装置,30957646.0
202511,502,美国,9026,液体或气体的流量、液位、压力或其他变化量的测量或检验仪器及装置（例如，流量计、液位计、压力表、热量计），但不包括品目9014、9015、9028或9032的仪器及装置,34256766.0
202511,502,美国,9027,理化分析仪器及装置（例如，偏振仪、折光仪、分光仪、气体或烟雾分析仪）；测量或检验粘性、多孔性、膨胀性、表面张力及类似性能的仪器及装置；测量或检验热量、声量或光量的仪器及装置（包括曝光表）；检镜切片机,31171944.0
202511,502,美国,9028,生产或供应气体、液体及电力用的计量仪表，包括它们的校准仪表,4617220.0
202511,502,美国,9029,转数计、产量计数器、车费计、里程计、步数计及类似仪表；速度计及转速表，品目9014及9015的仪表除外；频闪观测仪,3633462.0
202511,502,美国,9030,示波器、频谱分析仪及其他用于电量测量或检验的仪器和装置，但不包括品目9028的各种仪表；α射线、β射线、γ射线、X射线、宇宙射线或其他粒子射线的测量或检验仪器及装置,23743390.0
202511,502,美国,9031,本章其他品目未列名的测量或检验仪器、器具及机器；轮廓投影仪,66081308.0
202511,502,美国,9032,自动调节或控制仪器及装置,34717009.0
202511,502,美国,9033,第90章所列机器、器具、仪器或装置用的本章其他品目未列名的零件、附件,6123402.0
202511,502,美国,9101,手表、怀表及其他表，包括秒表，表壳用贵金属或包贵金属制成,18122.0
202511,502,美国,9102,手表、怀表及其他表，包括秒表，但品目9101的货品除外,14543433.0
202511,502,美国,9103,以表芯组装成的钟，但不包括品目9104的钟,52458.0
202511,502,美国,9104,仪表板钟及车辆、航空器、航天器或船舶用的类似钟,43584.0
202511,502,美国,9105,其他钟,11365074.0
202511,502,美国,9106,时间记录器以及测量、记录或指示时间间隔的装置，装有钟、表机芯或同步电动机的（例如，考勤钟、时刻记录器）,2477446.0
202511,502,美国,9107,装有钟、表机芯或同步电动机的定时开关,366000.0
202511,502,美国,9108,已组装的完整表芯,18902.0
202511,502,美国,9109,已组装的完整钟芯,86842.0
202511,502,美国,9110,未组装或部分组装的完整钟、表机芯（机芯套装件）；已组装的不完整钟、表机芯；未组装的不完整钟、表机芯,9787.0
202511,502,美国,9111,表壳及其零件,99445.0
202511,502,美国,9112,钟壳和本章所列其他货品的类似外壳及其零件,9528.0
202511,502,美国,9113,表带及其零件,4458994.0
202511,502,美国,9114,钟、表的其他零件,75819.0
202511,502,美国,9201,钢琴，包括自动钢琴；拨弦古钢琴及其他键盘弦乐器,150780.0
